DATE	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600	5400	7200	9000	10800
20220831	0.025368781	0.025379327	0.025419787	0.026052302	0.026800313	0.027598467	0.028317754	0.03091544	0.033011443	0.034621002	0.035271463	0.036169977	0.037119002	0.037990392	0.038882149	0.03980484	0.044390012	0.048250287	0.052738341	0.057762349
20220830	0.024778809	0.025379327	0.025419787	0.025992549	0.0268615	0.027598467	0.028382259	0.030838588	0.032858587	0.034962429	0.035271002	0.035689536	0.03668509	0.037816642	0.039035643	0.040300685	0.044023313	0.048539408	0.051095666	0.058120876
20220829	0.024778809	0.025379327	0.025536659	0.026052302	0.026677937	0.027535168	0.028382259	0.030837101	0.033101205	0.035398107	0.035650357	0.035864789	0.036628805	0.038078298	0.03958977	0.040653033	0.043689237	0.047526707	0.049330708	0.055050457
20220826	0.025071435	0.025379327	0.025536659	0.026052302	0.026677937	0.027535168	0.028382259	0.030561536	0.032545494	0.034384092	0.034628422	0.035167164	0.035786559	0.037213682	0.038676601	0.039363501	0.042589594	0.045205988	0.04857333	0.052003004
20220825	0.024778809	0.025379327	0.025536659	0.026231561	0.026983876	0.027969483	0.02870619	0.031017238	0.033381568	0.035521942	0.035929404	0.036374618	0.036974834	0.038369209	0.039795315	0.040505995	0.043706677	0.045966274	0.047311164	0.053242957
20220824	0.024778809	0.025356959	0.025536659	0.026291314	0.027045065	0.028083269	0.028837323	0.031181366	0.033521693	0.035466012	0.036182327	0.036452046	0.037521534	0.038765019	0.039930803	0.040768619	0.043739163	0.046688435	0.049164159	0.0504815
20220823	0.024778809	0.025262317	0.025536659	0.026291314	0.027167441	0.02809172	0.028833711	0.030948217	0.033298954	0.035047126	0.035845501	0.036153627	0.037778708	0.039008705	0.040095175	0.041002881	0.044800047	0.047837867	0.051204176	0.05221898
20220822	0.024778809	0.025147024	0.025127605	0.026171808	0.027106253	0.028088859	0.028704772	0.030950232	0.033295663	0.035259428	0.035945759	0.036346424	0.038273539	0.039630391	0.040780207	0.041719497	0.046154394	0.049650298	0.053238792	0.055917649
20220819	0.024778809	0.024821803	0.025127605	0.026171808	0.027161145	0.028078909	0.02870472	0.030930352	0.033405903	0.035576667	0.036548668	0.036894327	0.039158343	0.040302096	0.041131583	0.042226441	0.046404496	0.050549757	0.052377848	0.060770654
20220818	0.024778809	0.024789111	0.025127605	0.026231561	0.027218459	0.02808508	0.028704778	0.031154665	0.033529854	0.035861059	0.036524197	0.037077646	0.039486962	0.040672357	0.04151322	0.042702592	0.04625894	0.050072342	0.052785276	0.059529361
20220817	0.024778809	0.024789111	0.025127605	0.026171808	0.027228629	0.028093669	0.028575916	0.031371912	0.03384689	0.036196386	0.037134651	0.037386933	0.039665957	0.041050911	0.042064579	0.043267175	0.046945044	0.050801598	0.05594119	0.059023233
20220816	0.024247835	0.024789111	0.025127605	0.026112055	0.027412192	0.02816816	0.029220845	0.032245255	0.03521845	0.03770655	0.038533568	0.038603532	0.040896998	0.042493845	0.043778791	0.045166934	0.048385685	0.051912744	0.05692403	0.057426283
20220815	0.024247835	0.024789111	0.025361351	0.025813291	0.027228629	0.028085896	0.029221064	0.033131533	0.035896093	0.038219148	0.03869298	0.038840746	0.040112151	0.041595863	0.043093889	0.044476946	0.048495505	0.049367274	0.05287538	0.05581984
20220812	0.024511198	0.024789111	0.025361351	0.025813291	0.027228629	0.028072312	0.029158082	0.032763816	0.035259734	0.037376796	0.037780722	0.038130709	0.039398742	0.040732376	0.042016129	0.043033301	0.046874184	0.046805422	0.049428274	0.055357107
20220811	0.024247835	0.024789111	0.025361351	0.025813291	0.027228629	0.028067894	0.029220916	0.032632036	0.034886618	0.036829074	0.037102659	0.037281667	0.038927528	0.040172972	0.041162156	0.041996608	0.046434471	0.046289679	0.046970738	0.055778213
20220810	0.024247835	0.024768978	0.025361351	0.025873044	0.027228629	0.028088226	0.029156437	0.032318993	0.034940785	0.036796444	0.037483033	0.037752779	0.039802702	0.040719819	0.041226234	0.042094696	0.047271574	0.047685217	0.049656209	0.055375957
20220809	0.024188838	0.024712482	0.025361351	0.026052302	0.027228629	0.028085523	0.029220923	0.032052739	0.034834475	0.036719762	0.03705884	0.037637328	0.040210172	0.041104687	0.041418211	0.042178678	0.046989515	0.047786337	0.048855583	0.054657779
20220808	0.024188838	0.024377853	0.024952297	0.025693784	0.027106253	0.028294759	0.029349874	0.032541371	0.035719448	0.037690318	0.038205092	0.038751521	0.041683931	0.042541357	0.042721002	0.043684131	0.048466449	0.049404198	0.050033301	0.058181193
20220805	0.024188838	0.024215242	0.024952297	0.025693784	0.027106253	0.028294759	0.029415985	0.033290368	0.036063305	0.038102254	0.038582	0.039085637	0.041769181	0.042782603	0.043116698	0.043853621	0.048189028	0.049369443	0.05046516	0.063769281
20220804	0.024188838	0.024198894	0.024952297	0.025693784	0.026983876	0.028141783	0.029358705	0.033857681	0.036190186	0.038426041	0.03869239	0.038865008	0.041476722	0.042601247	0.04301235	0.043866281	0.047711932	0.04996678	0.054326054	0.062011388
20220803	0.024188838	0.024198894	0.024952297	0.02539502	0.026739126	0.027851663	0.029220825	0.032935788	0.034925715	0.037317313	0.037536627	0.038104375	0.040005688	0.040759855	0.041085598	0.041814767	0.0457711	0.049125101	0.054814474	0.065021454
20220802	0.024188838	0.024198894	0.024952297	0.02539502	0.026739126	0.027851663	0.028705023	0.032405699	0.034521728	0.036637861	0.037174839	0.037987766	0.039893999	0.040683601	0.04107657	0.041795669	0.045726275	0.049167559	0.05659928	0.073070053
20220801	0.024483824	0.024521535	0.024835424	0.025574278	0.026800313	0.027661766	0.028520236	0.032375241	0.034344903	0.037183339	0.037747513	0.03846831	0.040073266	0.040786632	0.041228653	0.042145968	0.045460669	0.048815523	0.053342431	0.065523865
20220729	0.024483824	0.024494002	0.024835424	0.025634031	0.026800313	0.027632022	0.028455118	0.031568328	0.033257204	0.036033486	0.037004251	0.037579833	0.038803751	0.039390587	0.03978709	0.040556595	0.043948111	0.046023937	0.049968121	0.059388916
20220728	0.024483824	0.024494002	0.024835424	0.025514525	0.026739126	0.02761726	0.02825817	0.030834328	0.032769932	0.035490772	0.036534998	0.036905757	0.038038948	0.039149068	0.040110051	0.040599354	0.044435951	0.045827129	0.048259547	0.061083987
20220727	0.024483824	0.024494002	0.024835424	0.02521576	0.026739126	0.027725066	0.028579013	0.030822591	0.032769804	0.036027709	0.037154447	0.037551841	0.038507533	0.039610656	0.040753544	0.041417865	0.045368443	0.04623509	0.050240991	0.061777613
20220726	0.024483824	0.024494002	0.024367933	0.025036501	0.026249621	0.027226742	0.028191937	0.030707752	0.032812573	0.035675011	0.037018905	0.037441265	0.03820892	0.039094709	0.040075181	0.040869424	0.045172596	0.044923293	0.051420158	0.060848304
20220725	0.024483824	0.024494002	0.024367933	0.02479749	0.026249621	0.027218671	0.027738414	0.030212268	0.032270886	0.034573634	0.034972269	0.035356735	0.036183273	0.037114459	0.038168443	0.03924838	0.042328467	0.042027362	0.046316684	0.059533274
20220722	0.024483824	0.024494002	0.024367933	0.02479749	0.026249621	0.027218671	0.027737317	0.029700639	0.031848032	0.034085427	0.034165134	0.034438933	0.035175869	0.036165314	0.03722252	0.037907983	0.041396056	0.040774253	0.044169052	0.05349112
20220721	0.024483824	0.024494002	0.024367933	0.025454773	0.026555561	0.027471868	0.027995428	0.030602626	0.032753802	0.035259534	0.035213507	0.035431441	0.036299723	0.037326352	0.03832144	0.038913154	0.04215216	0.040584662	0.044714747	0.054602149
20220720	0.024483824	0.024494002	0.024367933	0.025634031	0.026371997	0.027287503	0.027930923	0.030511993	0.032693174	0.034764143	0.034338745	0.034520616	0.035341267	0.036139539	0.036991782	0.037802332	0.040823071	0.039625532	0.044667609	0.052351296
20220719	0.02412984	0.024167405	0.024134189	0.025932797	0.026310809	0.027305797	0.027995422	0.030604996	0.032637507	0.03455365	0.034497377	0.034575527	0.035355802	0.036317536	0.037329618	0.038420259	0.041599358	0.039468742	0.045772393	0.056778916
20220718	0.02412984	0.024136602	0.024017316	0.025932797	0.026310809	0.027356492	0.027996699	0.030678754	0.032369242	0.034186929	0.034122594	0.034061249	0.035036809	0.03591735	0.036663578	0.037697624	0.040646341	0.042064561	0.042418421	0.051529868
20220715	0.02412984	0.024139872	0.024017316	0.025932797	0.026310809	0.027361905	0.028059914	0.03074367	0.032587684	0.034546181	0.034337885	0.034348474	0.035349623	0.036289419	0.037108169	0.038361928	0.041464712	0.043144737	0.044877346	0.054323474
20220714	0.02412984	0.024139872	0.024017316	0.025932797	0.026310809	0.027606386	0.028317947	0.031118406	0.033266451	0.035043889	0.034544188	0.035016528	0.035868391	0.036600522	0.03735212	0.038525618	0.041973019	0.044619092	0.047671101	0.059075372
20220713	0.02412984	0.024139872	0.024017316	0.025693784	0.026310809	0.027614874	0.028382407	0.031045915	0.033124268	0.034735381	0.03422467	0.034826957	0.035631619	0.036284933	0.037100807	0.038075584	0.04162928	0.044637581	0.048529294	0.06527204
20220712	0.02412984	0.024139872	0.024484807	0.025693784	0.026494373	0.027803587	0.028511341	0.030949851	0.032642097	0.034473237	0.034354259	0.034928468	0.035587275	0.036112821	0.036813241	0.037786079	0.041932648	0.043231417	0.045630135	0.061697817
20220711	0.02412984	0.024139872	0.024484807	0.025693784	0.026310809	0.027729243	0.028511863	0.030518203	0.032514084	0.034028603	0.034143846	0.034695209	0.035102297	0.035353267	0.035867555	0.036876215	0.040362556	0.041615415	0.04348613	0.056950634
20220708	0.02412984	0.024139872	0.024367933	0.025873044	0.026800313	0.028294759	0.029097802	0.031915713	0.034035355	0.035946349	0.036440645	0.036830958	0.03701928	0.037419035	0.038112735	0.038750239	0.042295143	0.043436834	0.044139293	0.06400617
20220707	0.02412984	0.024139872	0.024309497	0.025992549	0.026983876	0.028292644	0.02915632	0.031659521	0.033767921	0.035580194	0.035505205	0.036303184	0.036661061	0.037018206	0.037638289	0.038374743	0.042093057	0.042698783	0.043086715	0.059098566
20220706	0.02412984	0.024139872	0.024251061	0.025932797	0.026983876	0.028292207	0.02915632	0.031446949	0.033142168	0.034743639	0.034509216	0.034479332	0.034767301	0.035063132	0.035414107	0.035462996	0.039768145	0.039382463	0.038745142	0.051272655
