DATE	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600	5400	7200	9000	10800
20220831	0.08321405	0.082191893	0.081143319	0.083119321	0.084079914	0.084649718	0.084873215	0.085371942	0.089203588	0.092621511	0.096111312	0.099077062	0.102288371	0.106751606	0.111382647	0.116260226	0.1460958	0.18683474	0.240776642	0.312968051
20220830	0.081278839	0.082191893	0.081143319	0.08292868	0.084271876	0.084649718	0.085066548	0.085159716	0.08879054	0.093534929	0.096110056	0.097761036	0.101092642	0.106263374	0.111822351	0.117708471	0.144888927	0.187954274	0.233277019	0.314910621
20220829	0.081278839	0.082191893	0.081516391	0.083119321	0.083695987	0.084455567	0.085066548	0.08515561	0.089446142	0.094700498	0.097143759	0.09824109	0.10093754	0.106998615	0.113409717	0.118737593	0.14378942	0.184032893	0.225219116	0.29827447
20220826	0.082238703	0.082191893	0.081516391	0.083119321	0.083695987	0.084455567	0.085066548	0.084394647	0.087944499	0.091987703	0.094359085	0.096330149	0.098616573	0.104569077	0.11079383	0.114971183	0.140170288	0.175046609	0.221761305	0.281762752
20220825	0.081278839	0.082191893	0.081516391	0.083691243	0.084655803	0.085787694	0.086037428	0.085653053	0.09020374	0.095031793	0.097904136	0.099637616	0.101891087	0.107816067	0.113998522	0.118308132	0.143846815	0.177990584	0.215998892	0.288481072
20220824	0.081278839	0.08211945	0.081516391	0.083881883	0.084847767	0.086136699	0.086430455	0.086106286	0.090582386	0.094882164	0.098593327	0.099849706	0.103397622	0.108928277	0.114386645	0.119075188	0.143953737	0.180786939	0.224458732	0.27351894
20220823	0.081278839	0.081812951	0.081516391	0.083881883	0.085231693	0.086162618	0.086419628	0.085462451	0.089980502	0.093761519	0.09767551	0.099032275	0.104106312	0.109613027	0.114857508	0.119759413	0.1474453	0.185237769	0.233772423	0.282932959
20220822	0.081278839	0.08143957	0.080210637	0.083500602	0.08503973	0.086153843	0.086033174	0.085468019	0.089971609	0.09432949	0.097948702	0.099560388	0.105469912	0.111359943	0.116819866	0.121852476	0.15190271	0.192255862	0.24306145	0.30297309
20220819	0.081278839	0.080386329	0.080210637	0.083500602	0.08521194	0.086123323	0.086033021	0.085413118	0.0902695	0.0951782	0.099591571	0.101061206	0.107908158	0.113247407	0.117826423	0.123333133	0.152725842	0.195738749	0.239130812	0.329267655
20220818	0.081278839	0.080280454	0.080210637	0.083691243	0.085391753	0.086142252	0.086033194	0.086032553	0.090604439	0.095939032	0.099524888	0.101563355	0.108813727	0.114287827	0.11891967	0.124723852	0.152246791	0.1938901	0.240990922	0.322542076
20220817	0.081278839	0.080280454	0.080210637	0.083500602	0.085423656	0.086168598	0.085646973	0.086632475	0.091461137	0.096836133	0.101188316	0.102410554	0.10930698	0.11535155	0.120499105	0.126372862	0.154504888	0.196713927	0.255399237	0.319799774
20220816	0.07953715	0.080280454	0.080210637	0.083309962	0.085999547	0.086397074	0.087579936	0.08904418	0.095167367	0.100876271	0.10500023	0.105743073	0.112699346	0.119406142	0.125409676	0.131921595	0.159246306	0.201016504	0.259886388	0.311147175
20220815	0.07953715	0.080280454	0.080956783	0.082356759	0.085423656	0.086144757	0.087580594	0.091491605	0.096998494	0.102247623	0.105434612	0.106392853	0.110536551	0.116882845	0.123447691	0.129906311	0.159607745	0.191159938	0.241402293	0.302443145
20220812	0.080401027	0.080280454	0.080956783	0.082356759	0.085423656	0.086103092	0.087391823	0.090476169	0.095278923	0.099994081	0.102948796	0.104447913	0.10857062	0.114456479	0.120360316	0.125689774	0.154271674	0.181239937	0.22566455	0.299935962
20220811	0.07953715	0.080280454	0.080956783	0.082356759	0.085423656	0.08608954	0.087580148	0.090112262	0.094270688	0.098528763	0.101101142	0.10212221	0.107272102	0.112884573	0.117914004	0.122661846	0.152824497	0.179242878	0.21444468	0.302217599
20220810	0.07953715	0.080215255	0.080956783	0.082547398	0.085423656	0.086151901	0.087386893	0.089247804	0.094417059	0.098441468	0.102137624	0.103412682	0.109683808	0.114421196	0.118097562	0.122948338	0.155579558	0.184646679	0.226705185	0.300038091
20220809	0.079343629	0.080032292	0.080956783	0.083119321	0.085423656	0.086143611	0.087580168	0.088512553	0.094129789	0.098236319	0.10098174	0.103096442	0.110806667	0.115502659	0.118647505	0.123193629	0.154651248	0.185038235	0.22304993	0.296146863
20220808	0.079343629	0.078948582	0.079651027	0.081975477	0.08503973	0.086785376	0.08796666	0.089861893	0.096521162	0.100832844	0.104105165	0.106148446	0.114867887	0.119539649	0.122379509	0.127590691	0.159512112	0.191302914	0.228426796	0.315237428
20220805	0.079343629	0.078421961	0.079651027	0.081975477	0.08503973	0.086785376	0.088164808	0.091930224	0.097450335	0.101934899	0.105132205	0.107063659	0.115102809	0.120217541	0.123513029	0.12808573	0.15859907	0.191168336	0.230398448	0.345514814
20220804	0.079343629	0.078369015	0.079651027	0.081975477	0.084655803	0.086316172	0.087993127	0.09349684	0.097793193	0.102801123	0.105433005	0.106459309	0.114296883	0.119707939	0.12321411	0.128122707	0.157028858	0.193481347	0.248025344	0.335990196
20220803	0.079343629	0.078369015	0.079651027	0.081022274	0.083887951	0.085426321	0.087579878	0.090951063	0.09437634	0.099834947	0.102283663	0.10437578	0.110243173	0.114533695	0.117694697	0.122130736	0.150641219	0.190222193	0.250255222	0.352299342
20220802	0.079343629	0.078369015	0.079651027	0.081022274	0.083887951	0.085426321	0.086033929	0.08948724	0.093284684	0.09801721	0.101297825	0.104056362	0.109935394	0.114319423	0.117668834	0.122074954	0.150493692	0.190386602	0.258403742	0.395908271
20220801	0.080311234	0.079413903	0.079277955	0.081594195	0.084079914	0.084843869	0.085480087	0.08940313	0.092806866	0.099476525	0.102858307	0.105372672	0.110429398	0.114608936	0.118104494	0.123098092	0.149619532	0.189023448	0.243534611	0.355021505
20220729	0.080311234	0.079324735	0.079277955	0.081784836	0.084079914	0.084752638	0.085284918	0.087174867	0.089867685	0.096400327	0.100832989	0.10293895	0.106931012	0.110686101	0.11397496	0.118455921	0.144641422	0.178213868	0.228129219	0.321781114
20220728	0.080311234	0.079324735	0.079277955	0.081403555	0.083887951	0.084707362	0.084694633	0.085147952	0.088550974	0.094948405	0.099554321	0.101092516	0.104823453	0.110007444	0.114900121	0.118580808	0.146246993	0.177451789	0.220328731	0.33096535
20220727	0.080311234	0.079324735	0.079277955	0.080450352	0.083887951	0.085038019	0.085656252	0.085115543	0.088550632	0.096384872	0.101242259	0.102862272	0.106114727	0.111304487	0.116743487	0.120971478	0.149315999	0.179031497	0.229375002	0.334723554
20220726	0.080311234	0.079324735	0.077785664	0.079878429	0.082352244	0.083509568	0.08449612	0.084798417	0.088666202	0.095441298	0.100872918	0.102559382	0.105291843	0.109854694	0.114800233	0.119369616	0.14867143	0.173951955	0.234758484	0.329688379
20220725	0.080311234	0.079324735	0.077785664	0.079115867	0.082352244	0.083484814	0.083136833	0.083430153	0.087202454	0.092494784	0.095296038	0.096849423	0.099709792	0.104290263	0.109338149	0.114634945	0.139310874	0.162738333	0.211458599	0.322563279
20220722	0.080311234	0.079324735	0.077785664	0.079115867	0.082352244	0.083484814	0.083133546	0.08201731	0.086059819	0.091188688	0.093096674	0.094335376	0.096933703	0.101623205	0.10662844	0.110719972	0.136242135	0.157886044	0.201653596	0.28982567
20220721	0.080311234	0.079324735	0.077785664	0.081212914	0.08331206	0.084261417	0.083907149	0.084508113	0.088507393	0.094329772	0.095953387	0.097054061	0.100030692	0.104885678	0.10977643	0.113655828	0.138730612	0.157151911	0.204144968	0.295845448
20220720	0.080311234	0.079324735	0.077785664	0.081784836	0.082736171	0.083695933	0.083713816	0.084257838	0.08834356	0.093004453	0.093569745	0.094559119	0.097389486	0.101550774	0.105967461	0.110411391	0.134356333	0.153437965	0.203929755	0.283649877
20220719	0.079150107	0.07826704	0.077039519	0.082738039	0.082544207	0.083752043	0.08390713	0.084514661	0.088193138	0.092441323	0.094002001	0.094709534	0.097429544	0.102050942	0.106935235	0.112216204	0.13691124	0.152830842	0.208973644	0.30763961
20220718	0.079150107	0.078167282	0.076666446	0.082738039	0.082544207	0.083907539	0.083910958	0.084718341	0.087468231	0.091460237	0.092980754	0.093300821	0.096550498	0.100926433	0.105027279	0.110105564	0.133774682	0.162882373	0.193661098	0.279199211
20220715	0.079150107	0.078177871	0.076666446	0.082738039	0.082544207	0.083924138	0.084100424	0.084897603	0.088058504	0.092421343	0.093567401	0.094087587	0.097412513	0.101971931	0.106300865	0.112045836	0.136468092	0.167065034	0.204887311	0.29433553
20220714	0.079150107	0.078177871	0.076666446	0.082738039	0.082544207	0.084674007	0.084873795	0.085932425	0.089892672	0.093752858	0.094129556	0.095917526	0.098842076	0.10284612	0.106999694	0.112523931	0.138141027	0.172774029	0.217642184	0.320082269
20220713	0.079150107	0.078177871	0.076666446	0.081975477	0.082544207	0.084700042	0.085066993	0.085732242	0.089508463	0.092927509	0.093258901	0.095398252	0.098189607	0.101959326	0.106279777	0.111209493	0.137009717	0.172845622	0.221560258	0.353657066
20220712	0.079150107	0.078177871	0.078158737	0.081975477	0.083120097	0.085278863	0.085453427	0.085466965	0.088205541	0.092226193	0.093612019	0.095676311	0.098067406	0.1014757	0.105456007	0.110363921	0.138008157	0.167400674	0.208324162	0.334291209
20220711	0.079150107	0.078177871	0.078158737	0.081975477	0.082544207	0.085050834	0.085454993	0.084274986	0.087859622	0.091036666	0.093038664	0.095037365	0.096730963	0.09934138	0.102746976	0.107706428	0.132840693	0.161143189	0.198535719	0.308570012
20220708	0.079150107	0.078177871	0.077785664	0.082547398	0.084079914	0.086785376	0.087211153	0.088134162	0.091970403	0.096167207	0.099297217	0.100887626	0.102013567	0.105146114	0.109178566	0.113179994	0.139201196	0.16819609	0.201517729	0.346798328
20220707	0.079150107	0.078177871	0.077599127	0.08292868	0.084655803	0.086778892	0.087386545	0.087426695	0.091247745	0.095187635	0.096748235	0.099441943	0.101026428	0.104019797	0.10781946	0.112083264	0.138536092	0.165338212	0.196712191	0.320207946
20220706	0.079150107	0.078177871	0.077412591	0.082738039	0.084655803	0.086777552	0.087386545	0.086839687	0.089556834	0.092949601	0.094034262	0.094446036	0.095807818	0.098526113	0.10144802	0.10357876	0.130884374	0.152496756	0.176890762	0.277805576
20220705	0.079150107	0.078177871	0.07853181	0.08292868	0.083695987	0.086769184	0.086806546	0.086145131	0.088951438	0.091793838	0.092978058	0.093480234	0.095311156	0.098103341	0.100952199	0.105043457	0.126514673	0.148324271	0.173147755	0.270985161
20220704	0.079150107	0.078177871	0.078718346	0.08292868	0.084271876	0.08676468	0.086845658	0.087398209	0.091045299	0.093847318	0.096102589	0.096079939	0.096577609	0.098905781	0.10195934	0.105230678	0.124769998	0.146862768	0.172852729	0.277516412
20220701	0.079150107	0.078177871	0.076293373	0.081975477	0.084271876	0.08676167	0.086820466	0.086973832	0.090846021	0.094223659	0.096586895	0.096328325	0.09618807	0.098089066	0.100774189	0.104128158	0.124220083	0.146060232	0.17492677	0.272805982
20220630	0.079150107	0.078177871	0.076293373	0.081212914	0.084655803	0.086965586	0.086821548	0.08750914	0.092070564	0.096862027	0.099597933	0.099917437	0.0989918	0.100396198	0.103149721	0.106912179	0.12788013	0.152496224	0.18619071	0.291515806
20220629	0.079150107	0.078177871	0.076293373	0.080640992	0.084271876	0.086579324	0.086627075	0.0869836	0.091916938	0.097282448	0.09964332	0.100757277	0.100000496	0.101828043	0.105370687	0.109117282	0.132729226	0.161634542	0.201517238	0.315569055
20220628	0.079343629	0.076765738	0.074428009	0.079687789	0.083887951	0.086609903	0.086433645	0.087002208	0.092169753	0.097595787	0.100444614	0.10215731	0.101757073	0.103814539	0.107404422	0.111173757	0.136775693	0.170703359	0.214668489	0.336886615
20220627	0.079343629	0.07722995	0.074428009	0.078543946	0.083887951	0.086614484	0.086461524	0.087245861	0.092396358	0.097496927	0.100916949	0.102598711	0.102198969	0.104480035	0.108445144	0.111926286	0.139834941	0.173112802	0.217233106	0.351767264
20220624	0.079343629	0.077413295	0.074428009	0.078543946	0.085231693	0.086746391	0.086818126	0.087273811	0.092654717	0.097915657	0.101293354	0.102257042	0.101326521	0.103867728	0.108196967	0.111692343	0.138541314	0.170268273	0.212261709	0.334317365
20220623	0.079343629	0.077549829	0.074428009	0.078543946	0.084847767	0.087173677	0.087010396	0.08751985	0.093197196	0.099141957	0.102131262	0.102745792	0.101366887	0.103938461	0.108635142	0.111470886	0.136008643	0.166441613	0.206837512	0.335112664
20220622	0.080311234	0.077574907	0.074428009	0.079306508	0.08561562	0.087359519	0.087210032	0.090800934	0.097656363	0.104233294	0.107421306	0.107515235	0.106212239	0.10908104	0.113641157	0.117015715	0.143480731	0.172474809	0.212926102	0.360226772
20220621	0.080311234	0.077739291	0.073681864	0.079115867	0.08503973	0.087022338	0.087219389	0.091702943	0.097427742	0.105845618	0.107190805	0.106628328	0.104867434	0.1077146	0.112869513	0.11556512	0.140631371	0.166329007	0.201796801	0.323102571
20220620	0.079924192	0.0782191	0.0738684	0.079115867	0.08503973	0.087346394	0.087468789	0.092094097	0.097819368	0.104816563	0.10661514	0.105221313	0.103670853	0.105919518	0.109689633	0.112480221	0.13522416	0.158162861	0.186343076	0.330993915
20220617	0.080311234	0.078369015	0.0738684	0.079115867	0.08503973	0.087344763	0.08741541	0.092057397	0.097616615	0.104554274	0.106811605	0.105230214	0.103356257	0.105148201	0.108502246	0.110386486	0.133519721	0.154296933	0.184555288	0.301994108
20220616	0.080311234	0.078505549	0.0738684	0.079115867	0.08503973	0.087603896	0.087804086	0.092886395	0.098845299	0.105702415	0.108371602	0.107660334	0.105890383	0.107705723	0.111497583	0.114031433	0.136760713	0.159266452	0.190543338	0.305802663
20220615	0.081278839	0.078530627	0.0738684	0.079115867	0.084847767	0.087564018	0.088192744	0.093397803	0.099242451	0.107406927	0.109960109	0.109083484	0.1076771	0.109812664	0.114105488	0.116989052	0.139633931	0.164884325	0.199132032	0.320641188
20220614	0.081278839	0.078695011	0.074054937	0.080259711	0.08503973	0.087729357	0.088578404	0.093434428	0.100557848	0.108621046	0.11134842	0.111114065	0.109486005	0.111305905	0.115085196	0.118376398	0.141389729	0.166005088	0.198264738	0.329514586
20220613	0.08087411	0.07917482	0.074614546	0.080450352	0.085423656	0.08837646	0.08922027	0.094302715	0.10207193	0.110727512	0.113220751	0.113842485	0.112623816	0.115078302	0.11955001	0.122954671	0.147024244	0.170196588	0.199666091	0.3536502
20220610	0.081278839	0.079324735	0.074614546	0.080450352	0.085423656	0.088375005	0.089163856	0.096880531	0.104522798	0.112721775	0.115498282	0.116396476	0.115765903	0.11817268	0.122728639	0.126962079	0.152198808	0.178861631	0.214379084	0.344013848
20220609	0.081278839	0.079461269	0.074614546	0.080450352	0.085423656	0.088185824	0.089161807	0.096981789	0.104853813	0.113157017	0.115703704	0.116477463	0.116178601	0.118794628	0.122920166	0.127475691	0.154137748	0.182740302	0.221636679	0.345931034
20220608	0.081278839	0.079904302	0.076106837	0.080450352	0.085423656	0.088315905	0.089707277	0.097393883	0.105063748	0.113803587	0.115893187	0.116640348	0.116231574	0.118936442	0.123132408	0.12770237	0.155998259	0.19003851	0.233831977	0.374166421
20220607	0.082439965	0.079814579	0.077412591	0.081022274	0.08561562	0.089288697	0.08993421	0.097843231	0.106334645	0.114196018	0.116266746	0.1172945	0.117018955	0.119601088	0.123853044	0.128786925	0.157891694	0.193105725	0.241496516	0.375685796
