DATE 	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600
20220831	8.229388491	8.229388491	8.251715033	8.49187798	8.672477518	8.782200916	8.918005276	9.089089826	9.150104691	9.365400256	9.70310131	10.12607413	10.58309673	11.08051907	11.631799	12.24426745
20220830	8.193666924	8.215430908	8.250131256	8.492438211	8.68059314	8.782050776	8.918062756	9.069413967	9.13030998	9.31338419	9.614477459	10.02019343	10.45957254	10.94933868	11.49301748	12.09686763
20220829	8.228230609	8.241319082	8.249617043	8.501005	8.680406186	8.78202039	8.918039404	9.069554873	9.109991017	9.313367667	9.615197172	10.0208566	10.46017486	10.94521468	11.48319006	12.08060793
20220826	8.178631721	8.204705462	8.252668043	8.491273843	8.663505465	8.780906852	8.908722463	9.069748621	9.099947379	9.32410796	9.615754423	10.03884318	10.4988677	10.97794363	11.50670122	12.09374508
20220825	8.208874945	8.227572141	8.24565931	8.482652612	8.663386168	8.771519528	8.899328283	9.050143214	9.090137117	9.324679673	9.639014326	10.05800979	10.51193495	10.98169845	11.49982355	12.07490238
20220824	8.190514716	8.201497497	8.24565931	8.482652612	8.663386168	8.771519528	8.899328283	9.050143214	9.090137117	9.324618536	9.650108958	10.08821167	10.56336666	11.05138498	11.58949383	12.18709855
20220823	8.191593103	8.214797257	8.24565931	8.482652612	8.663386168	8.771519528	8.899328283	9.05029645	9.06991455	9.315186906	9.628428202	10.06496746	10.53912157	11.02580726	11.56238844	12.15826395
20220822	8.208874945	8.227572141	8.24565931	8.482652612	8.665727557	8.788917892	8.908832032	9.069792653	9.089621322	9.344997004	9.67206103	10.11107418	10.5872709	11.07663811	11.61628994	12.21563689
20220819	8.208874945	8.227572141	8.24565931	8.482652612	8.665727557	8.788917892	8.908779941	9.079384878	9.129846609	9.386963459	9.715494027	10.16849448	10.66075633	11.14567242	11.67839165	12.26994623
20220818	8.174311261	8.202020648	8.24565931	8.482894969	8.676181005	8.807610321	8.927412028	9.147888431	9.209784771	9.448156694	9.77852825	10.22241447	10.70413228	11.19086411	11.72684163	12.32207612
20220817	8.220749298	8.220752194	8.243143092	8.483527205	8.676186347	8.806167905	8.91802683	9.138035529	9.210008001	9.448612744	9.76771955	10.19236209	10.65267567	11.1447587	11.68928867	12.29416347
20220816	8.217515865	8.230695504	8.238821984	8.482429573	8.655309718	8.779653897	8.899364207	9.069463284	9.150591736	9.366338792	9.681422178	10.11440273	10.58435271	11.06383081	11.5921419	12.17871023
20220815	8.243438629	8.253125361	8.24565931	8.482408499	8.653530976	8.756298192	8.852946547	8.991429153	9.051073638	9.284874494	9.574917591	10.03812436	10.54431051	11.00509651	11.50726342	12.06439811
20220812	8.226156787	8.240348751	8.24565931	8.482408499	8.653530976	8.757913986	8.861861138	8.991376313	9.050936655	9.284520891	9.619390356	10.07463505	10.56882484	11.04875921	11.57522351	12.15970885
20220811	8.217515865	8.236204986	8.254188401	8.482631537	8.660008518	8.740186742	8.852357389	8.961986698	9.031226501	9.264542294	9.576121447	10.04038421	10.5463898	11.02597339	11.55084235	12.13351923
20220810	8.190514716	8.201497497	8.24565931	8.482652612	8.660019201	8.737559293	8.833445093	8.971825508	9.051246132	9.327853843	9.620550346	10.11573543	10.65880152	11.16115625	11.7099415	12.31961857
20220809	8.195913563	8.213329673	8.235009947	8.483240943	8.66223239	8.759216986	8.87120143	9.00073428	9.110677617	9.410810216	9.752204285	10.27385355	10.84465821	11.38777775	11.98332215	12.64594612
20220808	8.189346463	8.21116801	8.245734728	8.482169655	8.644391552	8.748644628	8.852132864	9.04005077	9.171220177	9.473482307	9.81724493	10.34197993	10.91634761	11.47354034	12.08587019	12.76756288
20220805	8.187272642	8.210480834	8.241309063	8.464669029	8.637087848	8.747161101	8.843626013	9.059874583	9.181250285	9.494133413	9.861646212	10.40182547	10.99265005	11.56010739	12.18332624	12.87740428
20220804	8.181223998	8.204439572	8.235337329	8.465413663	8.664945906	8.776672547	8.88027768	9.108267228	9.271154294	9.576914636	9.97009386	10.52911036	11.14031038	11.71776689	12.35120151	13.05691843
20220803	8.173238059	8.184230082	8.228513713	8.465431225	8.664953028	8.779569891	8.899053464	9.127823316	9.290862758	9.608068095	9.991571538	10.55109661	11.16360918	11.75246786	12.39968956	13.12110782
20220802	8.169126708	8.190932621	8.225750673	8.465842176	8.655676505	8.771751887	8.899231289	9.088883749	9.210589752	9.492525673	9.859149147	10.399502	10.99049136	11.55800154	12.18127087	12.87540165
20220801	8.182952182	8.204702009	8.23955388	8.48363609	8.672680497	8.777904052	8.889617971	9.108313021	9.250747394	9.555714948	9.91413655	10.46264588	11.06382115	11.6167343	12.22125705	12.89410379
20220729	8.181223998	8.202952995	8.237882686	8.482434842	8.654428359	8.76878841	8.880459096	9.059106641	9.231618989	9.47244628	9.825369732	10.36364811	10.95294401	11.48907953	12.07435611	12.72536293
20220728	8.174311261	8.195962118	8.231199622	8.482452405	8.653552341	8.756312491	8.852955527	9.049879014	9.171245543	9.451973629	9.794290459	10.3180821	10.89134611	11.40354618	11.9613651	12.58128519
20220727	8.194833448	8.202609407	8.235186493	8.482441868	8.653547001	8.757922923	8.861712052	9.020443605	9.130991507	9.410375648	9.751128777	10.26065544	10.81742647	11.33404579	11.89882155	12.5265995
20220726	8.191593103	8.210309904	8.228513713	8.463725945	8.597914568	8.69296414	8.795904302	8.932942304	9.052264196	9.35015565	9.756447831	10.2629805	10.81206634	11.33206917	11.90171187	12.53499234
20220725	8.178631721	8.196065711	8.217866063	8.463759313	8.597930593	8.691528874	8.786587361	8.913389738	9.032579408	9.308964146	9.645444632	10.13762785	10.67442589	11.17683392	11.72631139	12.33677756
20220722	8.163423701	8.185165881	8.220238301	8.463754043	8.597043893	8.687891555	8.814689068	8.933120199	9.021908359	9.308101618	9.645074214	10.13728593	10.67410996	11.17652779	11.72601733	12.33649039
20220721	8.187272642	8.200537526	8.208709632	8.447005075	8.614257985	8.691380522	8.786382593	8.942932589	9.042624737	9.287042382	9.621876048	10.08901159	10.59692194	11.0885748	11.62786345	12.22680769
20220720	8.209865194	8.209237706	8.2134164	8.446987514	8.614537529	8.691375159	8.786379001	8.942930829	9.042623046	9.28704073	9.621874423	10.08901159	10.59692194	11.0885748	11.62786345	12.22680619
20220719	8.195913563	8.209061596	8.217500972	8.464245782	8.612703589	8.681978898	8.776817774	8.942927305	9.05269036	9.31873616	9.666616877	10.13614408	10.64610002	11.14043012	11.68277361	12.2851812
20220718	8.174311261	8.191695766	8.213688935	8.464256319	8.61270893	8.681982473	8.77692375	8.92316514	9.052999839	9.298322994	9.622213972	10.0887476	10.5966807	11.09783648	11.64861379	12.2605196
20220715	8.191593103	8.204693377	8.213323842	8.463525735	8.587911591	8.672850745	8.767662491	8.904192053	8.972980501	9.204314033	9.513350416	9.96860327	10.464279	10.96220753	11.51020708	12.11893718
20220714	8.174311261	8.197533295	8.228513713	8.463970057	8.604575503	8.682034307	8.776911178	8.933370308	9.012607128	9.266482156	9.578470669	10.05463034	10.57435928	11.07513681	11.62427987	12.234336
20220713	8.199153909	8.199710498	8.219941772	8.455359363	8.604773141	8.682071842	8.776938121	8.933386161	9.012617275	9.266308658	9.611850424	10.10322116	10.63836021	11.1482428	11.70691099	12.32774389
20220712	8.16567034	8.188902177	8.219941772	8.455117006	8.597086625	8.682139763	8.777092595	8.913650416	9.012481984	9.309459852	9.579437328	10.06529984	10.59906505	11.10222507	11.65287386	12.2646397
20220711	8.174311261	8.193045942	8.211368116	8.446504555	8.59802674	8.690191912	8.777642234	8.933074404	9.052561835	9.350757105	9.689529107	10.17755616	10.70956089	11.22310238	11.78655274	12.41281032
20220708	8.157202237	8.178874266	8.214223716	8.4656367	8.642755252	8.729766312	8.833317563	9.010754506	9.151190398	9.516818564	9.909485218	10.4219097	10.97919525	11.52866132	12.13333132	12.80633346
20220707	8.191593103	8.205822552	8.211368116	8.447236895	8.625877678	8.722284336	8.833430724	9.000834676	9.171850969	9.495820464	9.908862984	10.40409327	10.94005262	11.49067622	12.09886221	12.77584689
20220706	8.104127973	8.110628177	8.211368116	8.447236895	8.625877678	8.722284336	8.833534904	8.981054897	9.171938908	9.507059768	9.909467349	10.40407101	10.94003083	11.49065776	12.09884087	12.77582421
20220705	8.131106655	8.157176474	8.20563292	8.447716341	8.62588658	8.720847281	8.824056304	8.991073364	9.161749832	9.517320878	9.954978255	10.44093635	10.96473816	11.50115927	12.0933055	12.75209365
20220704	8.135427117	8.163179755	8.207019582	8.429497425	8.605496033	8.682173724	8.777117741	8.913055085	9.092509776	9.467328945	9.89193591	10.37413313	10.89439192	11.42160348	12.0028856	12.64935888
20220701	8.130069745	8.157827391	8.201730038	8.428085434	8.572834124	8.619697615	8.729898971	8.845201464	9.013839964	9.332686976	9.716052901	10.17664649	10.67423291	11.17828754	11.7336355	12.35072935
