DATE	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600	5400	7200	9000	10800
20220831	0.084889919	0.083771013	0.082475491	0.083958166	0.084098333	0.083840113	0.083256614	0.080757046	0.081060399	0.080942578	0.080763741	0.080245142	0.079845617	0.079823272	0.079907517	0.079950103	0.080359637	0.080764519	0.081013793	0.081143582
20220830	0.082915735	0.083771013	0.082475491	0.083765601	0.084290338	0.083840113	0.083446265	0.080556292	0.080685058	0.081740821	0.080762685	0.079179258	0.078912239	0.079458197	0.080222968	0.080946035	0.079695799	0.081248469	0.078490404	0.081647234
20220829	0.082915735	0.083771013	0.082854688	0.083958166	0.083714322	0.083647818	0.083446265	0.080552408	0.081280811	0.082759418	0.081631322	0.079568066	0.078791168	0.080007973	0.081361767	0.081653744	0.079091019	0.079553343	0.075779172	0.07733396
20220826	0.08389493	0.083771013	0.082854688	0.083958166	0.083714322	0.083647818	0.083446265	0.07983258	0.07991625	0.080388688	0.07929132	0.078020344	0.076979436	0.07819129	0.079485091	0.079063651	0.077100324	0.075668771	0.074615728	0.073052949
20220825	0.082915735	0.083771013	0.082854688	0.08453586	0.084674349	0.084967205	0.084398652	0.081022961	0.08196925	0.08304894	0.082270277	0.080699149	0.0795355	0.08061922	0.081784184	0.081358412	0.079122589	0.076941386	0.072676856	0.074794815
20220824	0.082915735	0.083697178	0.082854688	0.084728424	0.084866355	0.085312872	0.084784193	0.081451695	0.082313331	0.082918179	0.082849415	0.080870927	0.080711491	0.081450873	0.082062629	0.081885902	0.079181401	0.078150188	0.075523327	0.070915566
20220823	0.082915735	0.08338479	0.082854688	0.084728424	0.085250366	0.085338543	0.084773572	0.080842663	0.081766391	0.081938839	0.08207816	0.080208868	0.08126469	0.081962893	0.082400432	0.082356432	0.081101926	0.080074183	0.078657092	0.07335635
20220822	0.082915735	0.083004236	0.081527497	0.084343296	0.08505836	0.085329852	0.08439448	0.08084793	0.08175831	0.082435193	0.082307727	0.0806366	0.082329107	0.083269146	0.083808256	0.083795794	0.083553714	0.08310795	0.081782558	0.078552177
20220819	0.082915735	0.081930759	0.081527497	0.084343296	0.085230608	0.085299624	0.084394329	0.080795996	0.082029007	0.083176885	0.083688254	0.081852152	0.084232385	0.084680492	0.084530375	0.084814016	0.084006476	0.084613525	0.080460022	0.085369599
20220818	0.082915735	0.081822851	0.081527497	0.08453586	0.085410459	0.085318371	0.0843945	0.081381947	0.08233337	0.083841783	0.08363222	0.082258856	0.084939266	0.085458465	0.085314686	0.085770389	0.083742975	0.083814395	0.081085891	0.08362585
20220817	0.082915735	0.081822851	0.081527497	0.084343296	0.08544237	0.085344465	0.084015635	0.081949439	0.083111861	0.084625764	0.085030022	0.082945025	0.085324296	0.086253861	0.086447795	0.086904384	0.084985035	0.085035073	0.085933838	0.082914851
20220816	0.081138969	0.081822851	0.081527497	0.084150731	0.086018387	0.085570757	0.085911779	0.084230777	0.086479759	0.088156469	0.088233229	0.085644121	0.087972355	0.089285672	0.08997071	0.090720149	0.087593041	0.086894982	0.087443623	0.080671481
20220815	0.081138969	0.081822851	0.082285892	0.083187908	0.08544237	0.085320852	0.085912425	0.086545902	0.088143726	0.089354903	0.088598247	0.086170394	0.086284092	0.087398883	0.088563153	0.089334275	0.08779185	0.082634206	0.081224304	0.078414778
20220812	0.082020245	0.081822851	0.082285892	0.083187908	0.08544237	0.085279586	0.08572725	0.085585357	0.086581131	0.087385517	0.08650938	0.084595137	0.084749499	0.085584573	0.086348226	0.086434636	0.084856757	0.07834601	0.075929047	0.077764738
20220811	0.081138969	0.081822851	0.082285892	0.083187908	0.08544237	0.085266164	0.085911988	0.085241121	0.085664935	0.086104966	0.084956768	0.082711488	0.083735885	0.084409184	0.084593207	0.084352383	0.08406074	0.077482725	0.072153913	0.078356299
20220810	0.081138969	0.081756398	0.082285892	0.083380471	0.08544237	0.085327929	0.085722413	0.084423393	0.085797946	0.086028679	0.08582774	0.083756675	0.085618446	0.08555819	0.084724894	0.084549399	0.085576155	0.079818669	0.076279189	0.077791216
20220809	0.080941551	0.081569921	0.082285892	0.083958166	0.08544237	0.085319718	0.085912008	0.083727887	0.085536899	0.085849397	0.084856432	0.083500543	0.086494943	0.086366852	0.085119431	0.084718082	0.085065541	0.07998793	0.075049309	0.076782333
20220808	0.080941551	0.080465389	0.080958699	0.082802779	0.08505836	0.085955345	0.086291138	0.085004287	0.087709969	0.088118518	0.087481093	0.085972443	0.089665104	0.089385503	0.087796825	0.087741863	0.087739247	0.082696012	0.076858457	0.081731966
20220805	0.080941551	0.079928651	0.080958699	0.082802779	0.08505836	0.085955345	0.086485511	0.086960812	0.08855432	0.089081613	0.088344129	0.086713698	0.089848482	0.089892394	0.088610028	0.088082294	0.08723703	0.082637837	0.077521856	0.089582018
20220804	0.080941551	0.079874687	0.080958699	0.082802779	0.084674349	0.085490627	0.086317101	0.088442742	0.088865879	0.089838611	0.088596897	0.086224219	0.089219382	0.089511341	0.088395579	0.088107722	0.086373338	0.0836377	0.083452754	0.087112559
20220803	0.080941551	0.079874687	0.080958699	0.081839956	0.083906328	0.084609288	0.085911723	0.08603458	0.085760943	0.087246449	0.085950457	0.084536714	0.086055082	0.085642312	0.084435873	0.083987149	0.082859834	0.08222884	0.084203038	0.09134105
20220802	0.080941551	0.079874687	0.080958699	0.081839956	0.083906328	0.084609288	0.08439522	0.084649886	0.084768942	0.085657917	0.085122044	0.084278008	0.085814833	0.08548209	0.084417319	0.083948789	0.082778687	0.082299911	0.086944759	0.102647587
20220801	0.081928643	0.08093965	0.080579502	0.082417649	0.084098333	0.084032407	0.083851927	0.084570323	0.084334743	0.086933222	0.08643334	0.085344123	0.086200449	0.085698573	0.084729867	0.084652382	0.082297857	0.081710649	0.081941763	0.092046828
20220729	0.081928643	0.080848769	0.080579502	0.082610214	0.084098333	0.083942048	0.083660476	0.082462512	0.081663873	0.084244911	0.084731436	0.083372987	0.083469631	0.082765282	0.08176728	0.081460044	0.07955966	0.077037907	0.076758331	0.083428555
20220728	0.081928643	0.080848769	0.080579502	0.082225084	0.083906328	0.083897205	0.083081434	0.080545165	0.080467362	0.082976066	0.083656952	0.08187751	0.081824485	0.082257817	0.082431004	0.081545926	0.080442801	0.076708477	0.074133712	0.085809762
20220727	0.081928643	0.080848769	0.080579502	0.081262261	0.083906328	0.0842247	0.084024737	0.080514507	0.08046705	0.084231405	0.085075351	0.083310884	0.082832445	0.083227678	0.083753461	0.083189947	0.0821309	0.07739135	0.077177498	0.086784155
