DATE 	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600
20220831	8.3150897	8.420344	8.528262286	8.595140869	8.680472635	8.692313743	8.683855508	8.539362405	8.373269014	8.31740319	8.305142116	8.33400495	8.365283371	8.398806865	8.431894607	8.464136104
20220830	8.333485916	8.43897308	8.547130124	8.614156667	8.699677221	8.702312564	8.684488274	8.5140789	8.360224351	8.25875267	8.251314284	8.266928116	8.298754439	8.34367547	8.399087568	8.440739974
20220829	8.351882132	8.457602159	8.56599796	8.633172466	8.718881805	8.730209656	8.721139114	8.514979219	8.331172128	8.224090883	8.222710347	8.222444808	8.230825628	8.25713189	8.308622727	8.358181662
20220826	8.278297268	8.383085841	8.490526613	8.557109271	8.642063464	8.690212459	8.718609959	8.514406288	8.284373517	8.245742942	8.206087927	8.158076578	8.180678663	8.218630288	8.261257022	8.29413396
20220825	8.278297268	8.383085841	8.490526613	8.557109271	8.642063464	8.699159679	8.736617091	8.496434466	8.23537296	8.231561517	8.230308788	8.224885007	8.221263831	8.234607024	8.270423764	8.290329623
20220824	8.278297268	8.383085841	8.490526613	8.557109271	8.642063464	8.699159679	8.736617091	8.416056891	8.21947042	8.152049036	8.170391225	8.117778106	8.087351831	8.097150572	8.157866382	8.182049704
20220823	8.278297268	8.383085841	8.490526613	8.557109271	8.642063464	8.699159679	8.736617091	8.46516884	8.199050366	8.159531437	8.22066103	8.154415462	8.120030188	8.128754362	8.184250712	8.197545116
20220822	8.296693484	8.40171492	8.509394449	8.57612507	8.661268049	8.709158499	8.737249856	8.435540159	8.166255355	8.141480208	8.236997345	8.172822517	8.13772	8.145339448	8.186681097	8.167682079
20220819	8.259901052	8.364456761	8.471658775	8.538093474	8.622858878	8.680213639	8.717979099	8.365853647	8.121963412	8.141219644	8.226996945	8.142034438	8.113266532	8.115222198	8.124548677	8.119505717
20220818	8.278297268	8.383085841	8.490526613	8.557109271	8.642063464	8.681265238	8.700602827	8.433419408	8.140283099	8.139039309	8.212545271	8.165192598	8.164010908	8.176002773	8.181100038	8.205121168
20220817	8.278297268	8.383085841	8.490526613	8.557109271	8.642063464	8.690212459	8.718609959	8.418432279	8.149423143	8.14847342	8.267615667	8.220402308	8.196577857	8.204663817	8.242080311	8.25589641
20220816	8.296693484	8.40171492	8.509394449	8.57612507	8.661268049	8.691264059	8.701235593	8.417477395	8.157569816	8.156786264	8.255817125	8.227281018	8.221460814	8.241399452	8.289044104	8.300066489
20220815	8.296693484	8.40171492	8.509394449	8.57612507	8.661268049	8.691264059	8.701235593	8.447107895	8.191012154	8.215929335	8.284048459	8.244274034	8.253885676	8.276367523	8.290210436	8.316080745
20220812	8.3150897	8.420344	8.528262286	8.595140869	8.680472635	8.70126288	8.701866452	8.454246788	8.218664704	8.194953062	8.322696044	8.267780794	8.261204763	8.271176601	8.273807705	8.278713113
20220811	8.3150897	8.420344	8.528262286	8.595140869	8.680472635	8.70126288	8.701866452	8.482269445	8.226783833	8.195230436	8.302755128	8.291238456	8.285705055	8.275248226	8.254183373	8.288089584
20220810	8.3150897	8.420344	8.528262286	8.595140869	8.680472635	8.70126288	8.701866452	8.39487484	8.173128036	8.163187743	8.252385518	8.255326123	8.253989013	8.243984535	8.222652995	8.257381484
20220809	8.296693484	8.40171492	8.509394449	8.57612507	8.661268049	8.682316838	8.683224648	8.427631902	8.162486744	8.11710315	8.218440383	8.221660868	8.220963511	8.215617286	8.20602803	8.23687317
20220808	8.3150897	8.420344	8.528262286	8.595140869	8.680472635	8.692313743	8.683855508	8.408865252	8.249435098	8.189854406	8.247742951	8.248815652	8.269088968	8.287463099	8.299690828	8.336384006
20220805	8.296693484	8.40171492	8.509394449	8.57612507	8.661268049	8.673365786	8.665213704	8.392453982	8.241532892	8.16045602	8.266788954	8.283287761	8.294527356	8.303832627	8.314835812	8.34630573
20220804	8.296693484	8.40171492	8.509394449	8.57612507	8.661268049	8.682316838	8.683224648	8.414288993	8.261185108	8.14858269	8.295898567	8.339283047	8.360441116	8.375991397	8.407299178	8.437541473
20220803	8.296693484	8.40171492	8.509394449	8.57612507	8.661268049	8.682316838	8.683224648	8.450856496	8.291192826	8.167119743	8.301777045	8.407032532	8.443531237	8.464843828	8.516441098	8.569613644
20220802	8.296693484	8.40171492	8.509394449	8.57612507	8.661268049	8.691264059	8.701235593	8.39849976	8.314033469	8.203867725	8.272381327	8.408711703	8.451643104	8.475822844	8.565143357	8.619444403
20220801	8.278297268	8.383085841	8.490526613	8.557109271	8.642063464	8.654417831	8.646569995	8.375164219	8.301006021	8.198096645	8.274377415	8.410950598	8.460024612	8.498769243	8.607446549	8.65162981
20220729	8.3150897	8.420344	8.528262286	8.595140869	8.680472635	8.683364607	8.665844564	8.476370992	8.341357192	8.244875515	8.350887456	8.437218335	8.473784431	8.519178461	8.64866852	8.699891611
20220728	8.3150897	8.420344	8.528262286	8.595140869	8.680472635	8.674415472	8.647829808	8.517467374	8.392592401	8.260042043	8.358399399	8.476322075	8.513852919	8.552404515	8.69325394	8.737762553
20220727	8.3150897	8.420344	8.528262286	8.595140869	8.680472635	8.674415472	8.647829808	8.555459018	8.368544908	8.28975815	8.343224143	8.431990974	8.462666136	8.501900402	8.648386393	8.705580252
20220726	8.351882132	8.457602159	8.56599796	8.633172466	8.718881805	8.72126052	8.703130076	8.590971603	8.357035924	8.289571552	8.344596454	8.403490888	8.460804476	8.536547533	8.688851823	8.722781325
20220725	8.3150897	8.420344	8.528262286	8.595140869	8.680472635	8.692313743	8.683855508	8.566450185	8.331304692	8.24756185	8.311464724	8.358131989	8.395003739	8.454538625	8.612441288	8.659720047
20220722	8.333485916	8.43897308	8.547130124	8.614156667	8.699677221	8.693363428	8.666475423	8.548618412	8.304413094	8.230596588	8.278575852	8.3208138	8.361979852	8.41224163	8.535308889	8.583372327
20220721	8.296693484	8.40171492	8.509394449	8.57612507	8.661268049	8.664416651	8.647198949	8.584614804	8.350485185	8.200426595	8.330399279	8.336407507	8.360612266	8.405956957	8.512232845	8.538220484
20220720	8.278297268	8.383085841	8.490526613	8.557109271	8.642063464	8.627562761	8.592520011	8.519169795	8.297304553	8.182508171	8.338328738	8.342237145	8.353733971	8.392571691	8.514111586	8.548911153
20220719	8.259901052	8.364456761	8.471658775	8.538093474	8.622858878	8.617565856	8.591891057	8.511750802	8.252907591	8.141412967	8.282612939	8.250267333	8.261910353	8.30774458	8.42001693	8.455558092
20220718	8.241504836	8.345827682	8.452790939	8.519077675	8.603654293	8.598615983	8.573243537	8.555591793	8.306503132	8.160898138	8.283032118	8.248203556	8.268334939	8.322731353	8.438137637	8.485536083
20220715	8.223108619	8.327198602	8.433923101	8.500061876	8.584449707	8.579664196	8.554594109	8.567914341	8.344969136	8.159603722	8.298495144	8.231164714	8.233635073	8.285071219	8.398595817	8.472543239
20220714	8.223108619	8.327198602	8.433923101	8.500061876	8.584449707	8.579664196	8.554594109	8.566590236	8.303708954	8.158912805	8.297410603	8.244324769	8.234316444	8.26986889	8.390343227	8.44595482
20220713	8.241504836	8.345827682	8.452790939	8.519077675	8.603654293	8.589661101	8.555223063	8.581864738	8.348970166	8.186322498	8.313527348	8.271754506	8.274344566	8.315156533	8.419419579	8.459488257
20220712	8.259901052	8.364456761	8.471658775	8.538093474	8.622858878	8.608612888	8.573870584	8.533292981	8.35017013	8.186922636	8.305205326	8.29257721	8.284847689	8.296162006	8.387358045	8.427433337
20220711	8.241504836	8.345827682	8.452790939	8.519077675	8.603654293	8.598615983	8.573243537	8.47780059	8.295025137	8.129015145	8.239051652	8.225873525	8.227333199	8.248128011	8.337828321	8.366464523
20220708	8.241504836	8.345827682	8.452790939	8.519077675	8.603654293	8.607568951	8.591262103	8.477900625	8.253486054	8.096879992	8.264017719	8.235660508	8.251035866	8.294488647	8.373021614	8.408873019
20220707	8.278297268	8.383085841	8.490526613	8.557109271	8.642063464	8.627562761	8.592520011	8.475465217	8.260770199	8.096259681	8.296214614	8.281389282	8.292781948	8.328142622	8.415781882	8.440218023
20220706	8.278297268	8.383085841	8.490526613	8.557109271	8.642063464	8.627562761	8.592520011	8.474401203	8.273809697	8.111017711	8.346251543	8.319776183	8.332895645	8.373550018	8.447502971	8.472189058
